position,trap,cell_label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282
htb2mCherry_008,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_008,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_008,98,1,1.0,0.21783349989174522,0.10165349635265555,0.10011454986735277,0.04691429514547321,-0.02427392792420228,0.00944381770296427,0.10855126362579814,0.024718681862039425,0.03896423896220196,0.04683433316325544,0.002789495231484327,-0.037469878950569115,0.002485633911906248,-0.012721126750645514,-0.043342050059916024,-0.04652705180655244,-0.03280162155249077,-0.067272039375272,-0.13451053126613838,-0.011652666997065108,-0.00044051559578978024,-0.03462019205475159,-0.12882730642674953,-0.04960318209305884,-0.029143160217979268,-0.04674567494338573,0.019801842229643957,0.07603121475087626,-0.0630412361246843,-0.10805133658557076,-0.038933039334874284,-0.05403667728314353,-0.0023932881553604475,-0.16010254736830673,-0.1448455912193374,-0.0724600561099811,-0.060752858091920076,-0.04896236015890231,-0.07514844368074748,-0.004802397059573376,0.05280969740268976,0.022434634475279283,0.09172692559424421,0.017825249066369148,0.021177863510885984,-0.025346108073398283,0.10606155489285167,0.00029118361608834357,-0.0028910923785334416,0.05974412842692862,0.04076347763077574,-0.014569106152779317,0.08134747089370092,0.07672629327606066,-0.02089346084828933,0.021834262738219076,0.052127756612349405,0.03462282961340566,0.04524374875214147,0.03189795805883373,0.02837900553993032,-0.11910835147284592,0.016197752957757865,-0.007752149455792304,0.040250448646506516,-0.013092330122113674,0.0037215988930318195,-0.04828060703807265,0.02183300662528301,0.02856614413406037,0.03002033231738366,0.04069913683271539,-0.017679978533275607,0.01189600082344257,0.0010462520870169376,0.008985674208756927,-0.07045202340894935,-0.026770640312617555,-0.07587157215429535,-0.03302997433817431,-0.11017960648721929,-0.09694490299358188,-0.02981168823574251,-0.060381948521792725,0.0905639895571076,-0.005392397623267124,-0.016078370435816385,-0.060888167405596695,-0.029183182855139787,-0.09277506985158171,-0.003676330942062734,0.12810666747309316,-0.01565014456387473,0.09249283376898856,-0.05179784589509113,0.026765616662107118,-0.06284797007165949,0.05659602060632597,0.05878076508397446,0.108892594407032,0.07479647023533373,0.07716511886723185,0.04159406912956065,0.01933976692067674,0.035914167990496085,0.10703915491415215,0.0841826231269168,-0.005361359561149024,0.004840469284549737,-0.08088934046681164,-0.08820630744834924,-0.06405391161813455,-0.015619744171846596,-0.01637760445704094,-0.08043129689607173,0.055208463680358685,0.019317714435389544,-0.0198757472338186,-0.05436403652143087,0.11445281197775961,-0.037753747517693614,-0.05700658882578205,-0.06989282517674704,-0.04044739333294142,0.02439693689049409,0.011718311859575626,0.10042822429408144,-0.017521784975829943,-0.0015523825723839258,0.08938976065387723,0.058100643171906226,0.02371276085369486,-0.02027980499408742,0.014288532758417063,0.05891204534622404,-0.0646048772912698,-0.10439003951118932,-0.17353042609904484,-0.06127828365336873,-0.18279256622672266,-0.03333288274770564,0.0488703386912874,-0.00862636176920785,-0.04531269887575361,0.04442743473983612,-0.01832482012929809,-0.01150805389203537,0.00957847634733997,-0.05455379063917043,-0.05183100143187138,-0.013339573680451217,0.1038153280689569,0.029302015132824478,-0.08084205598417106,-0.017099982976559475,0.04473628173145627,0.0536195978418656,-0.022190666297870303,0.07622061937501655,0.10500947266187075,0.02327771207873042,0.11750694637035311,0.185047745862848,0.011275036557387598,0.015836334279283784,-0.1292102985548553,0.06994943916340479,0.07747855118718802,0.040516571020201245,0.12631898041001352,0.032035564469395345,0.19207333606562402,0.011051512998919334,-0.10330315580569716,0.05419810813690706,0.018812839235181476,0.11501877986268359,0.10718944787054382,0.11297571457775522,-0.1011901537534883,-0.034855422037546005,-0.1605694340258145,-0.09675567409275439,-0.12172826789571504,-0.0175655358103949,-0.11133459487506468,-0.18353652455475114,-0.07723631993898351,0.023842593923426907,-0.07298647203080871,-0.2847498631655131,-0.043714685221416485,-0.09524950945534098,-0.17296153177672968,-0.022340404989468647,-0.06397566829325896,-0.23348922149043588,-0.08304481456446025,0.04369913417417907,0.134862816723944,-0.04697464407999562,0.05724546973598112,0.22072612597686384,-0.0986962098307916,0.0801686329173279,0.1932463622552287,0.05478287379506871,-0.03259728711856069,0.13449603536148919,0.18031872833148443,-0.10444474978129578,-0.07257602599165335,0.018625469248222556,-0.07979524781708548,-0.08315002061323419,0.16203177494247756,0.18079716463856088,0.16429313919841737,0.2866370992672318,0.18084684029121542,0.05025622511794189,0.28890562802195463,0.035957457937276824,-0.18933344630155213,0.001515013222481076,0.29059685284795783,0.31301421960845865,0.16541669987099425,0.10746846519613981,0.01694706656394168,-0.0019995776167304026,-0.07023572056260491,-0.05830042458133649,-0.1567506111400363,-0.17189653093526655,-0.06916145451948719,-0.20585287229480154,-0.40276518769986547,-0.40647573140444465,-0.4738183277618285,-0.5095675549139915,-0.20457259892318222,-0.35566664596791814,-0.44442390645252805,-0.5171301305932519,-0.4005565830773616,-0.03325195389580969,-0.2407909209364308,-0.0889925693089369,0.16606366278111223,-0.2544338956701048,-0.26984908357426574,-0.15318430169394964,0.08085482502565637,0.13884885877541192,0.20384792163539125,0.10736261363918347,0.03813711257712227,0.3451753889607778,-0.01283496211117558,0.1704017610574263,0.2834176858918694,0.5979549604721103,0.5234551184040426,0.2233582885003628,0.32811561292739166,0.21399832816988779,0.84281151214258,1.002911402286127,1.450378627576918,0.6093624968995596,1.0332176229309546,0.9869529911728357,0.4937956861579634,1.1677088953826567,0.8623562153600405,1.9366186200818396,1.463898620263654,1.5037758968925505,1.100583519199679,0.21485102670939363,0.004968132270508858
htb2mCherry_008,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_008,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_008,101,1,1.0,0.7610182503085869,0.6285296547598483,0.46354197001477193,0.3009328750555309,0.15423006164400926,-7.376173063897144e-05,-0.09409465412490522,-0.17742430181028482,-0.21469658499175023,-0.24221140814766398,-0.2584898291845408,-0.2828171006353025,-0.27348618943975717,-0.2256478984614942,-0.17264292052717325,-0.11168977892689269,-0.019761546689850265,0.06106303684166995,0.12214368729752345,0.1710994852080478,0.16616409628556383,0.19462036255703832,0.12471766265075661,0.056456451545553,0.005507582148573217,-0.047302774868905224,-0.14404053761824734,-0.19746794096402503,-0.2680890977328381,-0.3173344845100988,-0.3447529684209715,-0.3611836907608487,-0.36315816599109496,-0.336382308832204,-0.2598722867829667,-0.155042961131998,-0.03562556588135264,0.0942576178390435,0.21183533054043321,0.3064129786528731,0.34367081941120675,0.3583661908210162,0.2985326901093069,0.2529295910297651,0.15432549802530932,0.06651905742735634,0.0017019996089913951,-0.06189621867081015,-0.16701190854063644,-0.23280723499353673,-0.25847740003379205,-0.2822136311517336,-0.2896262168537277,-0.2667069672153638,-0.20708552416649162,-0.13692967581924276,-0.06788003188495562,0.008269505404671824,0.10439362625969352,0.17913122412749577,0.2798725875565277,0.339419842499421,0.4106182084091162,0.40430904496357645,0.3974170088558695,0.37101900179347325,0.25488763899900496,0.14641787315090973,-0.01978398407460275,-0.10852044833142495,-0.22989557605026842,-0.30684956904777394,-0.34991589371563914,-0.3531855165141203,-0.3595417246319314,-0.2700541796028713,-0.187122687193827,-0.11095670108282467,0.0006101078741704735,0.08380592112917964,0.21416644895628473,0.29713471315841067,0.3347386380725563,0.38065462161780284,0.36517013690693007,0.2989100648135787,0.2104512644159407,0.11910482793373972,0.028435753243029074,-0.08401345285482542,-0.14355286629197353,-0.18724698431738296,-0.2141128031791742,-0.24464429443062882,-0.2540332109743944,-0.2376748726132344,-0.28666929845121847,-0.26838003505231023,-0.20829178922264502,-0.18468542873743168,-0.07572817966355211,0.02479241698123546,0.15564952592674028,0.23994246634399982,0.2695964324434291,0.2830750700672738,0.2553446845395802,0.16634962064129422,0.03517345660716972,-0.07552347092396478,-0.18326443023182143,-0.26282875061649635,-0.33592219037932186,-0.35467117624618283,-0.34208066601302284,-0.3050825402116595,-0.2414779252600314,-0.18601281094725144,-0.13268831634155207,-0.030917329707668185,0.12282769687972657,0.22206261484642362,0.3429761084091998,0.4702648848927596,0.5434117515741334,0.5678757263326123,0.544720903457806,0.43665503705829317,0.3682761634551328,0.22270731470408248,0.14716047335281104,0.0366115724246058,-0.044816143026399004,-0.12339851979371547,-0.22808249859420132,-0.3237683757360202,-0.36688775541014673,-0.38284623499019005,-0.4008455470212582,-0.37817842675022206,-0.3407315656298756,-0.24590513428425784,-0.09860375620381544,0.008815498240122814,0.13132394601481703,0.19573047888950784,0.23211525028389599,0.23393513969348584,0.16900463136262897,0.07348148295979964,-0.023067568045622582,-0.09820701233393374,-0.1885295676299435,-0.271655701732716,-0.2734512601930408,-0.29679420784522303,-0.2556750903154123,-0.22717104379024358,-0.20085120692029135,-0.16229280449853228,-0.11571739307583367,0.004675871487224589,0.09878460336867116,0.19668133448157493,0.2906851658563213,0.311451041449147,0.3709326715362278,0.3353774348176061,0.3658814379064563,0.3129985476819132,0.3052419584896658,0.27558331242493656,0.24279101147023954,0.11990434724192155,0.027042795787393097,-0.08714269041713148,-0.16896070365121885,-0.21337055499302585,-0.26103682649405086,-0.18692291710086703,-0.17716845131154452,-0.1421330421869346,-0.1306858087969218,-0.03831784213680765,0.08312155772794637,0.12793584277592474,0.21728563773180043,0.229527475251398,0.31600555632213584,0.3260740132411765,0.32353958814481026,0.2516240550419198,0.11434926030131375,0.04504084799101277,-0.053869214608299666,-0.1704244317070587,-0.2149514351941176,-0.359396465534123,-0.3758677001062366,-0.38734108205062584,-0.40770579074909286,-0.41515197395757697,-0.3516133138575161,-0.2819838210722526,-0.1851396195004813,-0.05702720033220103,0.04796811838467499,0.15029892083602456,0.2102573172901173,0.277630907465874,0.31984880165117086,0.2769862648308991,0.20712683138361204,0.11050576913645686,0.03289943432331777,-0.06907381099257597,-0.18815283780725583,-0.3323770774020187,-0.335757446163471,-0.3352192729551623,-0.3900198631465794,-0.35132130876587336,-0.2910014857158144,-0.30470512137863404,-0.23594068198019497,-0.1313582290364334,-0.015351907731443692,0.1670420821388424,0.30340493958511017,0.3947321160770866,0.33021942460637516,0.42316635217627085,0.4443631442038601,0.4123110740362616,0.3153709469961504,0.22259356153719673,0.20246601404352207,0.116886607207746,0.14235933311692733,-0.046153526024507785,-0.06288296924635545,-0.16932216691863958,-0.17035435945230223,-0.2465138339563438,-0.24206006381441775,-0.18666752904496695,-0.06730075945945595,0.13422087409652078,0.2011805431439305,0.38599164019482834,0.518033911140206,0.6416115298084871,0.6073848994982003,0.6962672356476127,0.6899938738461567,0.5674886810487756,0.5027438257000867,0.34742611438220083,0.21556282412046082,-0.008887766649230588,-0.07611204148637254,-0.2676029374327484,-0.4096022942000364,-0.5187824530824755,-0.49735226008735844,-0.5381977377918306,-0.5444916208297007,-0.5187289226393653,-0.5024281045033338,-0.44433155567556043,-0.3526806005572889,-0.2995137281001089,-0.2737744089259388,-0.21867091240779038,-0.1771755379154197,-0.12135808561016737,-0.11561301521865865,-0.09827569402869216,-0.10015128289025495,-0.09386343417256593,-0.03125047525234147,-0.07374445768364518
htb2mCherry_009,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,13,1,1.0,0.737015105664784,0.5426454895166154,0.35197623309710624,0.20526631895801614,0.04930821892607031,-0.09692650755246791,-0.22466382842218366,-0.35861811032729296,-0.4199678192218074,-0.44827219034935617,-0.4075483019644434,-0.39358448779612915,-0.279452990899838,-0.2073218715811638,-0.10027969667138398,0.04186268153219671,0.18835396232306967,0.2915238809580822,0.33131727370491104,0.3439291623628107,0.29404970500702937,0.1966928249213832,0.0674060664576634,0.013863273332854895,-0.08804834927628473,-0.2071343534768186,-0.3363452129730207,-0.42311107648118945,-0.4415120752385485,-0.4248926387799562,-0.3464835984780872,-0.2632886498642852,-0.1791437319911862,-0.07871641992956085,0.0929354709750696,0.22224530020425165,0.32489729473192963,0.414974132166067,0.4421829898118042,0.4002490391051888,0.3742138404331499,0.32682070510995903,0.22330820515192026,0.10703692573046347,-0.00016635335165440858,-0.10817507926530369,-0.2004144753336005,-0.2472449997925086,-0.31429749321151185,-0.31558025151132574,-0.2789568671389206,-0.2231550247029927,-0.19178144326215266,-0.144758522238664,-0.03844454112868927,0.07739656247003857,0.15335315823974732,0.17738395107965418,0.21044213029746703,0.17695181979918895,0.1590696907741415,0.11780465029049932,0.050847779729822185,-0.032364124652184884,-0.1294097256567936,-0.18524494926563534,-0.20201038413482125,-0.23227238659660848,-0.20982611043237823,-0.16432594101882278,-0.13775187737639905,-0.09473192410889396,-0.024702828385008205,0.02486927614734761,0.10387448308706194,0.21517208405047694,0.26528238818660077,0.2836869194359627,0.26329940496641924,0.26833794792310567,0.2296137221733709,0.1413130047442799,0.10553513606445182,0.013890760135128003,-0.08848875624202016,-0.17253736710159134,-0.22936597943535383,-0.2810792996762316,-0.29562507162234486,-0.3151204019232558,-0.27040060396350823,-0.2605272422206993,-0.18760037613679004,-0.07014320907792547,-0.014150605816161793,0.0359010789166956,0.105864131263489,0.16680930282138876,0.2028512574480398,0.20578894782840876,0.20152995100017787,0.20335216380303794,0.1523750689895712,0.0630819927621777,-0.003783844487749519,-0.08650450003914872,-0.15439835315475237,-0.14228560634490275,-0.16245387923677923,-0.15108617196387594,-0.09251779265221023,-0.027620611944209377,0.003131818076882738,0.05269392873882793,0.11157814169987491,0.1249377488886075,0.16010369973702446,0.24454604175157899,0.3102914747289428,0.2948388746431328,0.3128219605401206,0.27667556650354985,0.21097913887073072,0.09077823913040656,-0.014930203000855619,-0.09184745728891021,-0.1795024815869713,-0.2380524140324618,-0.3261611735559799,-0.3458444802134403,-0.36373389561858605,-0.28360340061338457,-0.26927898377953013,-0.21729076038128514,-0.11331138353498338,-0.04298596232298289,0.07906764332036711,0.135050437096663,0.2791742932200698,0.33775358873186095,0.3754949805441999,0.32671797705412986,0.2736941647511085,0.16325599820727527,0.031386310671941156,-0.05622502375839165,-0.15373594119190004,-0.25612138697235715,-0.3625726071973305,-0.37213211409345415,-0.36725376517850733,-0.24704858142724478,-0.13647740489524973,-0.07427169042855039,-0.07900674697419366,0.061937896968435185,0.1840318899747493,0.26464117952133503,0.3451169876808622,0.3687563955922826,0.3814383211574524,0.30767248185850216,0.24111345058006362,0.13393033016725536,0.016565842997612178,-0.13738399306607094,-0.2736046075371739,-0.41590819950814406,-0.4276806398875256,-0.4216967238978531,-0.42903534533658816,-0.36326797198989635,-0.2554097760131826,-0.09341349141942604,0.04105095119187943,0.14695736156814848,0.2868306550014053,0.4705483071439658,0.5808077567364932,0.564367816784349,0.4740946492810467,0.44671444955250317,0.34266261171575096,0.1947246779464199,0.05412005812407891,-0.13630714187911286,-0.27254370573366754,-0.31696724494465545,-0.33105254071216583,-0.3516637723919044,-0.36844783444968493,-0.35537901369140124,-0.3392784325337656,-0.26278918532732154,-0.17340567225494377,-0.01050651952924094,0.12678899373523858,0.26854655567549457,0.378664852133836,0.3593249809082428,0.30400000737881083,0.2042916192123399,0.05453962701074402,-0.022102927308373706,-0.11202325104865862,-0.27310989785677786,-0.3974782758359068,-0.4079023527526763,-0.3866822625709302,-0.409621285458222,-0.39490029762421736,-0.3720314660431706,-0.3002533702457491,-0.15177659816383843,0.07795637095110075,0.21610226401070437,0.3486599478855559,0.35279501417775805,0.31183179074092576,0.4029565123985124,0.466582415353874,0.5421609117036493,0.4729669870609225,0.36789390879115486,0.2215305660133683,0.18421730425753735,0.011423289557611262,-0.13998697100300259,-0.23072163567557138,-0.1736179467464564,-0.1664360631198805,-0.13897410200342905,-0.03932193744644158,-0.03432303523624918,0.07517353446670053,0.06440872213162213,0.0963808006346823,0.008127136374880415,-0.021794751771779936,0.025361593793299306,0.11470200300074856,-0.017673898785553747,-0.14619201914735597,-0.17522726891192175,-0.23602954784388708,-0.13895614620385757,-0.15211225635518294,-0.20023363956805595,-0.3537925957501631,-0.3171364917355616,-0.20196879320985633,-0.09721564818928359,-0.019263070323314913,0.040553850403162374,0.08085187798081737,0.012273631119242715,-0.07338952389732237,-0.08394411683091145,0.08480256175255148,0.12066288430009199,0.2458984247952548,0.166377170105001,-0.08837736798090991,-0.22959801276942182,-0.10255934226744118,0.0528864731088239,0.005091832758093071,-0.040476184522166864,-0.028565406059901037,0.03920030331766913,0.2229603100960495,0.4322660019177539,0.3616474517588003,0.08820989649421969,-0.2862423580585932,-0.2396519510319174,0.24349712985476948,0.4909378267911998,0.7577970178532676,0.8787028800222223,0.5126188439051254,0.012252278081193863
htb2mCherry_009,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
htb2mCherry_009,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
